run_id,feature_version,zone_id,total_pickups,mean_pickup_count,variance_pickup_count,coeff_variation,zero_demand_ratio,peak_hour_concentration,intraday_periodicity_score,weekly_periodicity_score,seasonality_strength_index,data_start_ts,data_end_ts,created_at
f32b3d2e-3c38-4749-a969-409de776f808,v1,84,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,187,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,27,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,57,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,30,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,110,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,109,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,105,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,104,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
f32b3d2e-3c38-4749-a969-409de776f808,v1,115,0,0.0,0.0,,1.0,0.0,,,,2024-01-01 00:00:00+00:00,2024-01-08 00:00:00+00:00,2026-02-13 20:15:03.977940+00:00
